id,race,age,marital_status,kids_no,school_type,maxgrade,comleted,degree,pregnancy_count,marriage_count,religion,ever_worked,work_type,weight,height,earnings
33455,black,30,never married,1,college,2,False,None,3,None,baptist,True,both,64,163,15000
27223,white,36,separated,1,school,11,True,None,4,1,protestant,True,both,68,165,10000
29715,white,21,never married,0,school,11,False,None,3,None,protestant,False,None,None,None,None
31109,black,42,never married,1,school,12,True,None,4,None,baptist,True,full-time,88,170,60000
27195,black,18,never married,0,school,10,True,None,0,None,baptist,False,full-time,84,163,12500
27323,black,22,never married,3,school,10,False,None,3,None,protestant,True,part-time,68,155,12500
28793,black,32,separated,0,college,3,True,Associate,1,1,protestant,True,both,95,168,20000
27665,black,18,never married,1,school,11,False,None,1,None,baptist,False,part-time,82,178,10000
28405,white,36,never married,0,school,10,True,None,0,None,other,True,full-time,67,178,30000
29888,white,41,married,1,school,12,True,None,1,1,protestant,True,both,60,170,35000
26473,white,15,never married,0,school,10,False,None,0,None,None,False,None,68,165,None
30169,white,31,married,4,college,4,False,None,4,1,baptist,True,part-time,70,170,10000
32464,white,20,never married,0,college,2,False,None,0,None,catholic,False,part-time,53,157,15000
27389,white,38,married,2,college,4,True,Bachelor,3,1,catholic,True,full-time,70,168,35000
29567,white,31,married,0,college,2,True,Associate,0,1,protestant,True,full-time,61,155,75000
28167,white,39,married,2,college,1,True,None,3,1,baptist,True,part-time,68,168,7500
32835,white,42,informal relationship,1,school,12,True,None,2,1,baptist,True,full-time,71,170,40000
27854,black,28,married,5,school,12,False,None,6,1,protestant,True,both,57,165,12500
27435,black,28,married,2,college,1,True,None,2,1,protestant,True,full-time,68,163,30000
32133,hispanic,29,married,3,school,9,True,None,3,1,catholic,False,None,82,150,None
31187,white,38,married,0,college,2,True,None,1,1,baptist,True,full-time,125,175,35000
32174,white,17,never married,0,school,12,False,None,0,None,baptist,False,part-time,52,150,12500
30833,black,36,married,2,school,11,False,None,3,1,baptist,True,full-time,73,155,12500
29877,white,23,divorced,0,school,10,True,None,0,1,baptist,True,both,82,160,10000
33294,white,27,married,1,college,1,False,None,1,1,baptist,True,full-time,58,163,20000
30436,black,35,never married,1,college,4,True,Bachelor,1,None,baptist,True,full-time,60,163,60000
26717,white,21,informal relationship,2,school,11,True,None,3,None,baptist,False,both,None,None,12500
30207,black,18,never married,0,college,1,False,None,0,None,baptist,False,part-time,54,165,10000
33447,white,23,informal relationship,2,school,10,False,None,2,1,protestant,True,full-time,75,170,20000
29623,black,39,married,1,college,1,False,None,1,1,baptist,True,full-time,70,163,25000
28659,black,30,married,1,college,2,True,Associate,1,1,protestant,True,full-time,67,160,25000
29476,white,23,separated,1,school,12,True,None,3,1,baptist,True,both,59,165,25000
27346,white,35,married,2,college,3,True,Associate,2,1,baptist,True,part-time,51,163,60000
30560,black,39,married,0,school,11,False,None,1,1,baptist,True,full-time,76,163,25000
27163,black,31,married,2,college,6,True,Master,2,1,baptist,True,full-time,120,163,60000
29415,other,42,married,2,college,4,True,Bachelor,3,1,catholic,True,full-time,61,157,60000
32764,white,32,married,3,college,6,True,Bachelor,3,1,baptist,True,None,91,165,5000
30852,white,17,never married,0,school,12,True,None,0,None,protestant,False,None,70,160,None
31004,white,44,married,1,college,1,True,None,3,3,protestant,True,full-time,68,163,40000
29878,hispanic,37,divorced,1,college,7,True,Master,1,1,None,True,full-time,59,163,60000
27857,white,41,married,2,college,7,True,Master,2,1,other,True,part-time,84,173,10000
28640,white,17,never married,0,school,12,False,None,0,None,catholic,False,part-time,66,178,5000
30857,white,42,informal relationship,0,college,2,True,Associate,0,None,protestant,True,full-time,64,160,35000
28404,white,35,married,0,college,6,True,Master,0,1,other,True,part-time,55,163,12500
31272,white,35,never married,0,school,10,False,None,0,None,baptist,True,full-time,54,163,15000
31780,white,39,married,2,college,6,True,Master,2,1,protestant,True,part-time,75,170,2137000
28181,white,34,married,0,college,7,True,Master,0,1,None,True,full-time,56,170,2137000
31868,white,42,never married,0,college,6,True,Master,0,None,protestant,True,full-time,54,163,60000
29458,other,22,never married,0,college,4,True,Bachelor,0,None,protestant,False,both,54,152,30000
28915,hispanic,31,informal relationship,0,college,5,True,Bachelor,0,None,None,True,full-time,57,173,40000
29800,other,28,never married,1,school,12,True,None,1,None,baptist,True,full-time,125,180,25000
32091,black,23,never married,2,college,1,True,None,4,None,baptist,False,part-time,None,None,20000
30769,black,21,never married,2,college,2,False,None,3,None,protestant,True,both,None,None,10000
27021,black,25,never married,2,school,12,True,None,2,None,baptist,False,full-time,79,165,10000
27123,black,20,never married,3,school,12,True,None,3,None,protestant,False,full-time,91,160,5000
30906,hispanic,25,never married,3,college,1,True,None,5,None,protestant,True,full-time,57,173,30000
30159,black,20,never married,1,school,12,True,None,1,None,protestant,False,part-time,58,152,5000
30869,black,24,never married,3,college,2,True,None,8,None,baptist,True,full-time,121,168,50000
26284,black,28,separated,0,college,1,False,None,2,1,baptist,True,both,84,168,20000
33065,white,29,never married,3,school,12,True,None,3,None,None,True,both,66,165,7500
32143,black,15,never married,0,school,9,True,None,0,None,baptist,False,None,53,160,None
30226,black,25,never married,0,school,12,True,None,0,None,None,True,full-time,61,160,35000
27523,white,25,married,2,school,12,True,None,2,1,other,True,part-time,82,170,7500
29483,black,17,never married,0,school,12,False,None,0,None,baptist,False,None,58,163,None
33398,white,40,divorced,2,college,2,True,Associate,5,1,baptist,True,full-time,68,165,40000
31793,white,23,never married,0,college,4,True,Bachelor,0,None,None,True,full-time,59,165,30000
30145,white,42,divorced,0,college,4,False,Associate,2,1,protestant,True,full-time,77,160,60000
32182,black,27,married,0,college,5,True,Bachelor,1,1,baptist,True,full-time,78,165,35000
32369,white,26,never married,0,school,12,True,None,0,None,protestant,True,full-time,51,165,35000
30633,white,37,divorced,1,college,4,True,Bachelor,1,1,None,True,full-time,77,170,75000
29676,other,34,married,0,college,2,True,Bachelor,0,1,catholic,True,full-time,50,157,25000
27502,white,26,married,0,college,1,False,None,0,1,baptist,True,full-time,68,160,30000
26857,black,23,informal relationship,0,school,11,True,None,1,None,protestant,True,None,68,163,25000
27883,black,15,never married,0,school,11,False,None,0,None,baptist,False,None,61,157,None
26500,white,29,never married,0,college,4,False,None,1,None,protestant,True,part-time,68,165,7500
28132,black,44,divorced,1,school,12,True,None,3,1,baptist,True,full-time,81,168,60000
26596,white,25,married,1,college,1,True,None,1,1,catholic,True,full-time,125,168,20000
32477,white,23,never married,0,college,1,False,None,0,None,protestant,True,both,75,165,10000
29527,white,18,informal relationship,0,college,1,False,None,0,None,baptist,True,full-time,52,163,25000
30238,black,33,never married,0,college,4,True,Bachelor,0,None,protestant,True,full-time,109,170,35000
28141,black,30,informal relationship,1,college,4,True,Associate,3,None,baptist,True,full-time,88,168,40000
27252,black,21,informal relationship,1,school,11,False,None,1,None,baptist,True,full-time,73,163,20000
31119,black,39,divorced,2,school,12,True,None,3,1,baptist,True,full-time,66,170,25000
26575,black,26,separated,3,college,3,False,None,3,1,catholic,False,full-time,64,165,20000
29618,black,26,never married,5,school,12,True,None,3,None,baptist,True,full-time,73,163,5000
30956,black,41,never married,3,school,12,True,None,2,None,protestant,True,part-time,76,165,10000
30836,black,19,never married,2,school,11,True,None,2,None,None,False,part-time,67,163,30000
27184,black,22,never married,3,school,12,True,None,3,None,baptist,True,part-time,77,175,15000
31108,black,19,never married,1,school,10,True,None,1,None,None,False,full-time,86,175,5000
31856,black,23,never married,1,school,11,True,None,2,None,baptist,True,full-time,77,157,7500
31797,white,18,never married,0,school,11,True,None,0,None,catholic,False,part-time,68,157,20000
31821,white,26,never married,0,school,9,True,None,3,None,None,True,full-time,None,None,10000
30585,black,30,never married,0,school,12,True,None,1,None,protestant,True,full-time,84,157,10000
31407,white,31,informal relationship,1,school,10,True,None,2,1,protestant,True,full-time,73,180,12500
27294,other,32,married,2,school,9,True,None,2,1,catholic,False,None,56,180,None
29810,white,28,married,2,school,12,True,None,4,1,None,True,full-time,None,None,7500
32176,black,28,informal relationship,0,college,2,True,Associate,1,None,baptist,True,full-time,54,165,35000
27159,white,40,never married,0,college,4,True,Bachelor,0,None,other,True,both,118,170,25000
30236,white,15,never married,0,school,9,True,None,0,None,None,False,None,None,168,None
32450,black,19,never married,0,school,12,False,None,0,None,None,False,None,52,165,None
30963,black,24,never married,0,college,3,False,None,0,None,baptist,False,None,None,168,None
31151,black,28,married,5,school,10,True,None,6,1,protestant,True,None,68,160,40000
32025,black,31,married,2,school,12,True,None,2,1,protestant,False,None,58,165,None
27821,black,23,never married,0,school,12,True,None,0,None,baptist,True,both,100,173,10000
26849,black,28,separated,1,college,1,False,None,1,1,None,True,both,75,165,25000
28942,black,24,never married,1,school,12,True,None,1,None,baptist,True,both,59,150,10000
31708,black,27,never married,3,school,9,True,None,3,None,baptist,True,full-time,50,163,25000
27027,black,21,informal relationship,1,college,1,True,None,1,None,baptist,True,full-time,56,168,20000
27160,black,30,married,0,college,7,True,Bachelor,0,1,baptist,True,full-time,103,178,30000
27672,black,26,never married,0,college,2,True,Associate,0,None,None,True,full-time,68,163,25000
32916,black,43,never married,1,college,2,True,None,2,None,protestant,True,full-time,73,160,12500
27269,hispanic,27,informal relationship,1,college,1,True,None,1,None,protestant,True,both,93,173,5000
30643,black,27,married,2,college,5,True,Master,2,1,baptist,True,full-time,73,175,40000
33286,black,43,never married,1,college,2,True,None,3,None,baptist,True,both,82,180,7500
31313,black,18,never married,0,school,12,True,None,1,None,None,True,full-time,None,None,12500
28419,black,37,married,3,college,7,False,Bachelor,6,1,protestant,True,full-time,107,170,60000
35899,hispanic,16,never married,0,school,11,False,None,0,None,catholic,False,part-time,70,157,5000
39875,black,37,never married,0,college,7,True,Master,0,None,protestant,True,full-time,120,157,50000
33862,hispanic,22,never married,0,college,2,True,Associate,0,None,other,False,part-time,47,155,20000
33925,white,16,never married,0,school,11,False,None,0,None,baptist,False,None,59,165,5000
38253,white,33,married,0,college,5,False,Master,0,1,None,True,full-time,47,155,25000
34837,white,40,informal relationship,0,college,4,True,Bachelor,0,None,protestant,True,full-time,64,163,60000
39347,black,19,never married,0,school,12,True,None,0,None,baptist,True,full-time,47,155,20000
38999,white,31,never married,0,college,6,False,None,2,None,None,True,full-time,59,175,20000
35230,white,38,never married,0,college,4,True,Bachelor,0,None,catholic,True,full-time,66,173,50000
36840,white,37,married,2,college,4,True,Master,2,1,protestant,True,full-time,95,165,50000
34495,white,26,never married,0,college,4,True,Bachelor,0,None,protestant,True,full-time,64,155,35000
41112,white,35,married,2,college,7,True,Master,3,1,catholic,True,full-time,75,168,50000
41069,white,24,never married,0,college,4,True,Bachelor,0,None,None,True,full-time,59,160,12500
35801,black,27,never married,0,college,7,True,Master,0,None,protestant,True,full-time,125,163,50000
34361,other,40,married,2,college,4,True,Bachelor,2,1,catholic,True,full-time,54,163,25000
40360,white,26,never married,0,college,4,True,Bachelor,0,None,None,True,full-time,73,173,35000
38796,white,39,separated,3,college,2,False,None,5,1,None,True,None,73,178,25000
37277,white,40,informal relationship,0,college,1,True,None,0,None,baptist,True,full-time,91,180,35000
40195,white,34,married,2,college,4,True,Professional,2,2,protestant,True,both,64,160,10000
42259,white,19,never married,0,college,3,False,None,0,None,baptist,False,None,57,170,5000
41050,white,38,married,0,college,7,True,Master,1,1,protestant,True,full-time,59,155,40000
40092,white,39,married,3,school,12,True,None,3,1,other,True,None,79,170,75000
41720,white,29,married,2,college,4,True,Bachelor,2,1,baptist,True,full-time,66,163,60000
37878,white,40,never married,1,college,4,True,Associate,2,None,baptist,True,full-time,96,163,50000
39505,white,19,married,2,school,12,True,None,2,1,protestant,False,None,64,170,None
41128,white,18,never married,0,college,1,False,None,0,None,baptist,False,both,68,170,5000
38548,white,31,never married,2,school,12,True,None,2,None,protestant,True,full-time,111,163,10000
34818,white,31,married,2,college,3,False,None,2,1,protestant,True,full-time,73,157,30000
34142,other,17,never married,0,school,11,True,None,0,None,baptist,False,None,64,163,None
40185,white,43,divorced,0,school,12,True,None,0,2,protestant,True,part-time,54,160,5000
37112,white,42,married,2,college,2,True,Associate,8,4,baptist,True,None,70,160,15000
39544,hispanic,23,married,1,school,9,True,None,1,1,protestant,True,None,61,180,7500
35242,black,27,separated,1,school,10,False,None,4,1,protestant,True,None,97,168,20000
33683,hispanic,30,informal relationship,1,school,12,True,None,1,1,protestant,True,full-time,103,155,40000
39550,black,35,never married,2,college,2,False,None,2,None,baptist,True,full-time,100,173,50000
35672,black,24,never married,0,school,12,True,None,0,None,protestant,True,full-time,84,168,35000
34090,white,32,divorced,2,school,12,True,None,6,1,protestant,True,full-time,77,170,25000
36473,white,16,never married,0,school,11,False,None,0,None,None,False,None,61,170,None
35079,black,15,never married,0,school,9,False,None,1,None,baptist,False,None,54,163,None
34784,white,24,married,0,school,12,True,None,1,1,baptist,True,full-time,77,165,20000
41655,white,42,informal relationship,0,school,9,True,None,3,1,protestant,True,both,50,150,35000
38568,white,25,never married,0,college,3,False,None,0,None,None,True,None,113,163,5000
41367,white,26,informal relationship,1,school,12,False,None,2,None,baptist,True,both,68,160,12500
41918,white,17,never married,0,school,11,False,None,0,None,baptist,False,None,103,155,None
40741,black,21,never married,0,college,2,True,None,0,None,baptist,False,part-time,72,168,10000
39005,white,28,never married,1,college,2,True,Associate,2,None,baptist,True,full-time,73,180,25000
38940,black,15,never married,0,school,10,False,None,0,None,None,False,None,66,175,None
42519,black,33,married,1,college,5,True,Master,1,1,baptist,True,full-time,64,150,60000
42603,hispanic,15,never married,0,school,10,False,None,0,None,catholic,False,None,61,173,None
42343,white,23,never married,1,school,12,True,None,1,None,None,True,full-time,98,160,50000
39633,hispanic,29,married,2,school,10,True,None,2,1,catholic,True,full-time,79,152,15000
39687,other,15,never married,0,school,11,False,None,0,None,None,False,None,56,163,None
38218,white,35,married,0,college,3,False,None,2,1,protestant,True,both,90,173,30000
34487,black,24,never married,1,college,3,False,None,1,None,None,True,full-time,98,165,20000
39409,black,27,informal relationship,2,school,10,False,None,5,None,baptist,True,full-time,None,None,7500
33933,black,31,married,0,college,2,False,None,3,1,other,True,both,None,160,20000
35439,black,21,never married,1,college,1,False,None,1,None,protestant,True,both,67,163,20000
38320,white,22,married,0,college,2,True,None,1,1,protestant,True,full-time,61,168,60000
36953,white,37,never married,1,college,2,False,None,3,None,baptist,True,full-time,113,170,20000
35027,white,36,married,0,college,7,True,Master,0,1,None,True,full-time,75,168,60000
39504,white,27,never married,0,college,2,True,Associate,0,None,protestant,True,full-time,54,160,60000
40624,white,22,never married,0,college,2,False,None,0,None,protestant,True,full-time,61,160,30000
34622,white,22,never married,0,college,4,True,Bachelor,0,None,None,False,both,70,165,20000
34059,black,18,never married,0,school,12,True,None,0,None,protestant,False,part-time,64,170,5000
41371,white,24,never married,0,college,5,False,Bachelor,0,None,catholic,False,None,47,150,12500
34946,black,38,divorced,2,college,4,True,Bachelor,2,1,protestant,True,both,102,173,35000
41941,black,20,married,1,school,12,True,None,1,1,protestant,True,full-time,57,150,20000
33712,black,16,never married,0,school,11,False,None,0,None,catholic,False,None,59,175,None
37610,white,27,divorced,3,college,2,False,None,5,1,None,True,None,91,170,15000
36193,black,26,never married,1,school,12,True,None,2,None,protestant,True,full-time,81,157,12500
35390,black,23,never married,0,college,1,False,None,0,None,baptist,True,part-time,66,168,5000
42181,other,35,separated,3,college,6,True,Master,3,1,other,True,full-time,54,155,15000
36585,black,23,never married,1,college,1,True,None,1,None,baptist,True,full-time,77,168,40000
41213,black,35,never married,1,college,2,True,None,3,None,protestant,True,None,71,170,12500
37128,white,39,married,2,college,4,True,Doctorate,3,1,None,True,part-time,65,165,60000
41217,white,32,separated,2,college,4,True,Bachelor,2,1,protestant,True,full-time,50,163,50000
42489,white,19,never married,0,college,2,False,None,0,None,baptist,False,part-time,54,168,5000
34851,black,27,married,0,college,7,True,Master,3,1,baptist,True,full-time,102,168,12500
34375,white,34,never married,0,college,1,True,None,1,None,baptist,True,full-time,None,None,25000
34785,black,41,divorced,0,school,11,True,None,4,1,None,True,full-time,125,165,2137000
42400,black,25,never married,2,school,9,False,None,2,None,None,True,full-time,48,160,12500
40633,black,19,never married,2,school,10,True,None,2,None,None,True,full-time,62,160,7500
41498,white,28,divorced,1,college,2,True,Associate,1,1,None,True,None,125,163,15000
40421,black,28,never married,3,college,2,False,None,3,None,baptist,False,part-time,95,168,5000
38007,white,30,married,1,college,2,True,None,1,1,baptist,True,None,88,160,15000
33762,black,34,never married,1,school,12,True,None,1,None,protestant,True,both,68,165,30000
37387,black,33,informal relationship,0,college,5,False,Bachelor,0,1,None,True,full-time,77,165,50000
39530,black,43,separated,1,school,12,True,None,1,2,baptist,True,full-time,76,163,30000
38679,black,31,never married,1,school,12,True,None,2,None,protestant,True,full-time,109,157,15000
38358,black,21,never married,0,college,2,True,None,0,None,protestant,True,full-time,82,160,25000
39713,other,25,never married,0,college,4,True,Bachelor,0,None,baptist,True,full-time,49,165,35000
35702,white,33,married,2,college,4,True,Bachelor,3,1,catholic,True,both,109,155,7500
37216,white,44,informal relationship,0,school,10,True,None,5,2,protestant,True,None,77,168,7500
39484,black,29,informal relationship,1,college,1,True,None,3,None,baptist,True,both,None,None,40000
41391,white,18,never married,0,school,12,True,None,0,None,None,False,both,73,168,10000
36203,white,28,never married,0,college,5,True,Bachelor,0,None,protestant,True,both,57,163,25000
41208,white,27,divorced,0,college,7,True,Master,0,1,other,False,part-time,66,163,10000
40335,black,22,informal relationship,0,college,2,True,None,0,None,protestant,False,part-time,64,163,7500
38635,black,27,never married,2,school,11,False,None,2,None,None,True,full-time,73,165,15000
41690,black,39,married,2,college,3,True,None,3,1,baptist,True,full-time,107,180,35000
42657,black,39,never married,0,school,12,True,None,3,None,protestant,True,full-time,57,150,30000
36160,black,32,informal relationship,2,school,12,True,None,5,None,baptist,True,both,53,152,12500
37483,black,27,never married,1,college,1,True,None,1,None,baptist,True,full-time,114,152,15000
33532,white,32,divorced,3,college,2,False,None,2,1,protestant,True,full-time,61,168,15000
41336,black,32,informal relationship,2,school,12,True,None,5,1,None,True,full-time,85,170,7500
35696,black,38,never married,2,school,12,True,None,5,None,baptist,True,None,87,157,30000
34269,white,34,married,2,college,4,True,Bachelor,2,1,catholic,True,both,56,170,60000
42393,white,41,married,3,college,7,True,Master,2,1,protestant,True,part-time,84,160,7500
39925,hispanic,36,married,2,college,5,True,Bachelor,2,1,protestant,True,None,52,165,5000
36878,white,18,never married,0,college,1,False,None,0,None,None,False,part-time,52,160,5000
40336,white,43,married,2,college,4,True,Bachelor,2,1,protestant,True,None,66,170,35000
40037,white,26,married,0,college,7,False,Associate,0,1,protestant,True,both,86,175,50000
38511,white,35,divorced,0,college,3,True,Associate,None,1,None,True,full-time,102,170,2137000
40610,black,17,never married,0,school,12,False,None,0,None,protestant,False,full-time,54,160,15000
33579,white,42,married,2,college,7,True,Master,3,1,protestant,True,full-time,64,173,2137000
35626,white,15,never married,0,school,10,False,None,0,None,protestant,False,None,48,168,None
33782,black,20,never married,0,school,12,True,None,0,None,baptist,False,part-time,113,152,10000
41407,black,33,never married,0,college,1,False,None,1,None,protestant,True,full-time,91,160,30000
36606,black,17,never married,0,school,11,False,None,0,None,protestant,False,None,53,163,None
34278,other,18,never married,0,school,12,False,None,0,None,protestant,True,both,68,150,20000
38352,white,17,never married,0,school,11,False,None,0,None,protestant,False,part-time,82,165,5000
34959,white,29,married,2,school,10,False,None,2,1,None,True,part-time,75,170,30000
34852,white,36,married,2,college,2,True,Associate,2,2,None,True,None,52,163,25000
39581,white,40,separated,3,school,10,False,None,6,1,None,True,full-time,67,163,20000
42222,black,39,married,5,school,12,True,None,6,1,protestant,True,full-time,82,163,12500
38083,hispanic,26,married,0,school,12,True,None,1,1,catholic,True,both,66,157,30000
36920,black,20,never married,2,college,1,False,None,2,None,protestant,True,full-time,71,160,35000
38973,black,37,never married,1,college,2,False,None,1,None,baptist,True,full-time,91,157,30000
34232,black,43,divorced,3,college,2,True,None,5,1,protestant,True,None,82,165,35000
39115,black,32,divorced,3,school,11,True,None,3,1,protestant,True,full-time,75,173,12500
33737,black,23,never married,2,school,10,True,None,3,None,protestant,True,full-time,None,None,15000
35830,black,29,never married,4,college,2,False,None,4,None,protestant,True,full-time,61,152,10000
37119,black,27,never married,2,college,2,False,None,2,None,protestant,True,full-time,85,170,35000
36780,black,25,never married,1,school,12,True,None,1,None,baptist,True,full-time,68,168,20000
37909,black,24,never married,2,college,3,False,None,2,None,catholic,True,full-time,60,163,10000
38598,white,30,separated,1,college,4,True,Bachelor,2,1,None,True,full-time,104,175,2137000
33541,black,38,never married,0,college,7,True,Master,0,None,protestant,True,full-time,98,163,50000
41606,white,16,never married,0,school,11,False,None,0,None,None,False,None,57,175,None
42278,black,30,never married,0,college,1,False,None,5,None,baptist,False,part-time,108,160,10000
35386,white,35,divorced,2,college,1,False,None,2,1,baptist,True,full-time,95,165,35000
41597,black,22,never married,0,school,10,True,None,0,None,protestant,True,None,93,170,20000
34002,black,26,never married,1,school,9,False,None,4,None,baptist,True,None,91,165,7500
38512,black,37,informal relationship,2,school,12,True,None,4,1,baptist,True,None,64,157,40000
42184,white,42,divorced,1,school,9,False,None,3,1,baptist,True,full-time,121,160,20000
41994,white,25,never married,0,school,12,True,None,0,None,None,False,part-time,73,170,15000
35060,white,31,married,3,school,12,True,None,3,1,protestant,True,full-time,58,175,25000
35006,white,29,informal relationship,0,college,1,True,None,0,None,protestant,True,full-time,100,170,30000
35876,white,28,informal relationship,1,college,2,False,None,1,None,catholic,True,full-time,None,None,7500
38002,white,30,never married,1,school,12,True,None,1,None,protestant,True,None,73,155,5000
38286,white,22,never married,1,college,3,False,None,0,None,protestant,False,None,91,160,5000
34646,white,16,never married,0,school,10,False,None,0,None,None,False,part-time,50,163,5000
38784,white,16,never married,0,school,10,False,None,0,None,catholic,False,None,54,163,None
38009,white,42,married,0,college,2,True,Associate,1,1,None,True,full-time,77,163,12500
40149,white,17,never married,0,school,11,False,None,0,None,catholic,False,part-time,91,168,5000
37965,white,37,married,3,school,12,True,None,3,1,protestant,True,None,57,157,10000
38845,white,42,never married,0,college,2,True,Associate,0,None,protestant,True,full-time,57,168,35000
35840,white,28,married,3,college,3,False,None,3,1,protestant,True,full-time,73,170,60000
41041,white,20,never married,0,college,2,False,None,0,None,protestant,False,both,58,163,5000
34954,white,35,married,5,college,2,True,Associate,5,2,protestant,True,full-time,68,165,7500
40299,white,34,separated,3,college,4,True,Bachelor,3,1,protestant,True,full-time,86,160,25000
42079,white,28,married,1,school,12,True,None,1,1,None,True,part-time,70,163,20000
35570,white,41,married,2,college,2,True,Associate,1,1,protestant,True,part-time,76,168,15000
33508,white,36,married,2,college,4,True,Bachelor,2,1,protestant,True,part-time,86,165,5000
35355,white,19,informal relationship,1,school,11,False,None,3,None,None,True,None,None,None,7500
40140,white,27,divorced,1,college,1,True,None,2,2,protestant,True,full-time,59,178,12500
34168,white,24,never married,0,college,5,False,Bachelor,0,None,catholic,True,full-time,77,170,35000
37194,white,18,never married,0,college,1,False,None,0,None,catholic,False,None,66,157,None
40483,white,41,informal relationship,0,college,2,True,Associate,3,1,protestant,True,full-time,47,155,12500
35761,white,17,never married,0,school,12,False,None,0,None,protestant,False,part-time,75,163,7500
42614,white,42,married,0,school,12,True,None,3,1,None,True,full-time,47,150,60000
35969,white,39,divorced,2,college,1,True,None,8,2,protestant,True,None,61,163,5000
34443,white,42,married,0,school,12,True,None,1,1,protestant,True,full-time,91,175,30000
34236,white,18,never married,0,college,1,False,None,0,None,protestant,False,part-time,54,152,5000
37868,white,19,never married,0,school,10,True,None,0,None,protestant,True,full-time,52,152,25000
40312,white,34,married,2,college,3,False,None,3,1,None,True,both,90,152,25000
42012,white,18,never married,0,college,1,False,None,0,None,catholic,False,None,66,180,5000
34022,white,26,separated,2,school,12,True,None,2,1,protestant,True,part-time,59,150,7500
34001,white,23,informal relationship,3,school,12,True,None,2,None,None,True,full-time,68,160,20000
40141,white,21,never married,5,college,3,False,None,0,None,catholic,True,None,85,175,12500
37788,white,37,divorced,1,college,2,False,None,1,1,protestant,True,full-time,125,160,20000
35029,white,31,separated,4,school,11,False,None,5,1,None,True,full-time,61,168,5000
41623,white,27,married,3,school,11,False,None,5,1,None,True,full-time,113,165,10000
37872,white,27,informal relationship,1,school,9,False,None,2,None,None,True,full-time,69,168,35000
42473,black,39,widowed,3,school,11,False,None,3,1,protestant,True,full-time,83,168,25000
39898,white,39,divorced,4,school,12,True,None,8,1,None,True,full-time,52,165,10000
35357,white,35,married,2,school,12,True,None,2,1,protestant,True,full-time,79,180,25000
34821,white,23,informal relationship,2,college,2,False,None,2,None,protestant,True,full-time,61,168,35000
40371,white,17,never married,1,school,10,True,None,0,None,other,False,None,61,150,None
37619,black,32,never married,0,college,7,False,Master,2,None,protestant,True,full-time,125,170,25000
35654,black,19,never married,2,school,11,False,None,3,None,protestant,False,None,54,168,None
42082,white,33,informal relationship,1,school,12,False,None,2,1,protestant,False,None,105,160,None
34757,white,42,informal relationship,0,college,1,False,None,2,1,baptist,True,None,None,168,5000
36841,white,18,never married,0,school,12,True,None,0,None,catholic,False,part-time,48,150,5000
33626,white,42,married,3,college,6,True,Master,3,1,None,True,None,88,180,5000
40964,white,15,never married,0,school,9,False,None,1,None,catholic,False,None,61,150,None
39996,white,23,never married,2,school,11,False,None,4,None,catholic,True,full-time,91,178,12500
38212,white,22,never married,1,school,12,True,None,3,None,None,False,full-time,64,152,12500
41101,white,26,married,0,college,4,True,Bachelor,0,1,protestant,True,full-time,59,163,30000
36579,white,29,informal relationship,0,school,12,True,None,3,None,None,True,None,125,173,5000
42470,white,35,married,3,college,4,True,Bachelor,3,1,protestant,True,full-time,109,160,12500
34335,white,44,divorced,0,college,2,True,Associate,3,2,catholic,True,both,54,160,20000
39464,white,32,divorced,2,school,12,False,None,2,1,baptist,True,None,55,163,2137000
39770,white,19,informal relationship,0,school,11,False,None,1,None,None,False,None,61,163,None
35833,white,23,never married,3,school,12,True,None,3,None,None,True,full-time,80,160,5000
35596,white,29,never married,0,school,12,True,None,2,None,None,False,part-time,95,157,5000
34858,white,25,separated,2,school,12,True,None,4,1,catholic,True,full-time,61,173,7500
36540,white,31,informal relationship,2,school,11,False,None,2,1,baptist,True,full-time,57,168,40000
37263,white,19,informal relationship,1,school,11,True,None,2,None,None,True,full-time,53,165,10000
42351,black,28,never married,0,college,1,False,None,0,None,None,True,full-time,125,168,20000
35792,white,35,never married,0,school,12,True,None,5,None,catholic,False,None,57,165,None
36724,white,32,divorced,0,college,1,False,None,0,1,protestant,True,part-time,125,180,20000
34024,white,21,never married,0,college,2,False,None,0,None,protestant,True,full-time,59,163,10000
36322,black,17,never married,0,school,12,False,None,0,None,catholic,False,part-time,77,163,12500
34896,white,28,never married,0,college,7,True,Master,0,None,None,True,both,79,180,40000
41570,black,38,never married,2,school,12,True,None,6,None,baptist,True,full-time,None,None,20000
42307,white,37,divorced,0,college,6,True,Bachelor,0,1,None,True,full-time,96,157,35000
42207,white,37,divorced,0,college,1,True,None,0,1,catholic,True,full-time,95,157,15000
40006,white,36,married,0,school,9,False,None,2,1,None,True,part-time,74,165,7500
41601,white,44,separated,0,school,10,False,None,2,1,protestant,True,full-time,50,160,20000
32273,white,22,never married,0,college,4,False,None,1,None,baptist,False,None,64,157,None
33327,white,38,married,0,college,1,False,None,0,2,protestant,True,full-time,67,157,25000
35012,white,26,divorced,1,college,2,True,Associate,3,1,protestant,True,full-time,91,165,35000
39129,white,44,divorced,0,college,2,True,None,0,1,protestant,True,full-time,73,157,20000
35848,hispanic,38,informal relationship,1,school,9,False,None,3,1,baptist,True,None,79,160,7500
39316,white,30,informal relationship,1,college,4,False,Associate,1,None,protestant,True,full-time,73,178,15000
